unitid,year,fips,race,sex,completers
110404,2014,6,7,1,10
110404,2014,6,7,2,7
110404,2014,6,5,99,0
110404,2014,6,4,1,63
110404,2014,6,4,2,59
110404,2014,6,2,99,8
110404,2014,6,3,1,23
110404,2014,6,3,2,9
110404,2014,6,6,99,1
110404,2014,6,8,1,120
110404,2014,6,8,2,29
110404,2014,6,99,99,524
110404,2014,6,9,1,2
110404,2014,6,9,2,0
110404,2014,6,1,99,193
110404,2015,6,7,99,18
110404,2015,6,5,1,3
110404,2015,6,5,2,0
110404,2015,6,4,99,143
110404,2015,6,2,1,7
110404,2015,6,2,2,2
110404,2015,6,3,99,41
110404,2015,6,6,1,0
110404,2015,6,6,2,0
110404,2015,6,8,99,173
110404,2015,6,99,1,398
110404,2015,6,99,2,177
110404,2015,6,9,99,1
110404,2015,6,1,1,131
110404,2015,6,1,2,56
110413,2014,6,7,1,4
110413,2014,6,7,2,19
110413,2014,6,5,99,11
110413,2014,6,4,1,26
110413,2014,6,4,2,40
110413,2014,6,2,99,39
110413,2014,6,3,1,97
110413,2014,6,3,2,193
110413,2014,6,6,99,5
110413,2014,6,8,1,156
110413,2014,6,8,2,102
110413,2014,6,99,99,1334
110413,2014,6,9,1,28
110413,2014,6,9,2,27
110413,2014,6,1,99,587
110413,2015,6,7,99,51
110413,2015,6,5,1,1
110413,2015,6,5,2,1
110413,2015,6,4,99,60
110413,2015,6,2,1,21
110413,2015,6,2,2,18
110413,2015,6,3,99,282
110413,2015,6,6,1,0
110413,2015,6,6,2,1
110413,2015,6,8,99,238
110413,2015,6,99,1,589
110413,2015,6,99,2,756
110413,2015,6,9,99,57
110413,2015,6,1,1,242
110413,2015,6,1,2,373
110422,2014,6,7,1,169
110422,2014,6,7,2,161
110422,2014,6,5,99,11
110422,2014,6,4,1,310
110422,2014,6,4,2,269
110422,2014,6,2,99,31
110422,2014,6,3,1,327
110422,2014,6,3,2,408
110422,2014,6,6,99,15
110422,2014,6,8,1,50
110422,2014,6,8,2,27
110422,2014,6,99,99,5560
110422,2014,6,9,1,167
110422,2014,6,9,2,163
110422,2014,6,1,99,3452
110422,2015,6,7,99,317
110422,2015,6,5,1,4
110422,2015,6,5,2,3
110422,2015,6,4,99,515
110422,2015,6,2,1,29
110422,2015,6,2,2,14
110422,2015,6,3,99,710
110422,2015,6,6,1,3
110422,2015,6,6,2,4
110422,2015,6,8,99,78
110422,2015,6,99,1,2580
110422,2015,6,99,2,2244
110422,2015,6,9,99,270
110422,2015,6,1,1,1517
110422,2015,6,1,2,1360
110468,2014,6,7,1,10
110468,2014,6,7,2,48
110468,2014,6,5,99,2
110468,2014,6,4,1,11
110468,2014,6,4,2,58
110468,2014,6,2,99,68
110468,2014,6,3,1,44
110468,2014,6,3,2,139
110468,2014,6,6,99,3
110468,2014,6,8,1,45
110468,2014,6,8,2,65
110468,2014,6,99,99,1162
110468,2014,6,9,1,32
110468,2014,6,9,2,95
110468,2014,6,1,99,542
110468,2015,6,7,99,57
110468,2015,6,5,1,1
110468,2015,6,5,2,1
110468,2015,6,4,99,74
110468,2015,6,2,1,20
110468,2015,6,2,2,38
110468,2015,6,3,99,188
110468,2015,6,6,1,0
110468,2015,6,6,2,6
110468,2015,6,8,99,77
110468,2015,6,99,1,309
110468,2015,6,99,2,804
110468,2015,6,9,99,130
110468,2015,6,1,1,132
110468,2015,6,1,2,389
110486,2014,6,7,1,18
110486,2014,6,7,2,34
110486,2014,6,5,99,18
110486,2014,6,4,1,49
110486,2014,6,4,2,81
110486,2014,6,2,99,111
110486,2014,6,3,1,267
110486,2014,6,3,2,523
110486,2014,6,6,99,3
110486,2014,6,8,1,31
110486,2014,6,8,2,25
110486,2014,6,99,99,1868
110486,2014,6,9,1,40
110486,2014,6,9,2,97
110486,2014,6,1,99,571
110486,2015,6,7,99,56
110486,2015,6,5,1,1
110486,2015,6,5,2,10
110486,2015,6,4,99,145
110486,2015,6,2,1,38
110486,2015,6,2,2,79
110486,2015,6,3,99,998
110486,2015,6,6,1,3
110486,2015,6,6,2,1
110486,2015,6,8,99,63
110486,2015,6,99,1,733
110486,2015,6,99,2,1456
110486,2015,6,9,99,128
110486,2015,6,1,1,227
110486,2015,6,1,2,440
110495,2014,6,7,1,23
110495,2014,6,7,2,37
110495,2014,6,5,99,11
110495,2014,6,4,1,57
110495,2014,6,4,2,134
110495,2014,6,2,99,53
110495,2014,6,3,1,221
110495,2014,6,3,2,496
110495,2014,6,6,99,10
110495,2014,6,8,1,5
110495,2014,6,8,2,14
110495,2014,6,99,99,1967
110495,2014,6,9,1,81
110495,2014,6,9,2,126
110495,2014,6,1,99,699
110495,2015,6,7,99,78
110495,2015,6,5,1,3
110495,2015,6,5,2,9
110495,2015,6,4,99,237
110495,2015,6,2,1,14
110495,2015,6,2,2,37
110495,2015,6,3,99,857
110495,2015,6,6,1,6
110495,2015,6,6,2,4
110495,2015,6,8,99,42
110495,2015,6,99,1,709
110495,2015,6,99,2,1433
110495,2015,6,9,99,199
110495,2015,6,1,1,224
110495,2015,6,1,2,432
110510,2014,6,7,1,34
110510,2014,6,7,2,67
110510,2014,6,5,99,7
110510,2014,6,4,1,107
110510,2014,6,4,2,111
110510,2014,6,2,99,263
110510,2014,6,3,1,581
110510,2014,6,3,2,1127
110510,2014,6,6,99,9
110510,2014,6,8,1,151
110510,2014,6,8,2,136
110510,2014,6,99,99,3745
110510,2014,6,9,1,122
110510,2014,6,9,2,189
110510,2014,6,1,99,841
110510,2015,6,7,99,110
110510,2015,6,5,1,7
110510,2015,6,5,2,8
110510,2015,6,4,99,243
110510,2015,6,2,1,71
110510,2015,6,2,2,184
110510,2015,6,3,99,1976
110510,2015,6,6,1,7
110510,2015,6,6,2,2
110510,2015,6,8,99,358
110510,2015,6,99,1,1575
110510,2015,6,99,2,2553
110510,2015,6,9,99,296
110510,2015,6,1,1,357
110510,2015,6,1,2,509
110529,2014,6,7,1,67
110529,2014,6,7,2,80
110529,2014,6,5,99,7
110529,2014,6,4,1,689
110529,2014,6,4,2,454
110529,2014,6,2,99,113
110529,2014,6,3,1,768
110529,2014,6,3,2,816
110529,2014,6,6,99,8
110529,2014,6,8,1,127
110529,2014,6,8,2,144
110529,2014,6,99,99,4628
110529,2014,6,9,1,135
110529,2014,6,9,2,118
110529,2014,6,1,99,1102
110529,2015,6,7,99,185
110529,2015,6,5,1,5
110529,2015,6,5,2,4
110529,2015,6,4,99,1404
110529,2015,6,2,1,65
110529,2015,6,2,2,84
110529,2015,6,3,99,1747
110529,2015,6,6,1,5
110529,2015,6,6,2,2
110529,2015,6,8,99,326
110529,2015,6,99,1,2798
110529,2015,6,99,2,2523
110529,2015,6,9,99,267
110529,2015,6,1,1,661
110529,2015,6,1,2,566
110538,2014,6,7,1,64
110538,2014,6,7,2,86
110538,2014,6,5,99,23
110538,2014,6,4,1,103
110538,2014,6,4,2,104
110538,2014,6,2,99,54
110538,2014,6,3,1,268
110538,2014,6,3,2,418
110538,2014,6,6,99,3
110538,2014,6,8,1,79
110538,2014,6,8,2,53
110538,2014,6,99,99,3805
110538,2014,6,9,1,170
110538,2014,6,9,2,216
110538,2014,6,1,99,2164
110538,2015,6,7,99,172
110538,2015,6,5,1,10
110538,2015,6,5,2,22
110538,2015,6,4,99,234
110538,2015,6,2,1,29
110538,2015,6,2,2,32
110538,2015,6,3,99,817
110538,2015,6,6,1,4
110538,2015,6,6,2,7
110538,2015,6,8,99,170
110538,2015,6,99,1,1792
110538,2015,6,99,2,2263
110538,2015,6,9,99,374
110538,2015,6,1,1,953
110538,2015,6,1,2,1231
110547,2014,6,7,1,29
110547,2014,6,7,2,57
110547,2014,6,5,99,9
110547,2014,6,4,1,135
110547,2014,6,4,2,246
110547,2014,6,2,99,535
110547,2014,6,3,1,458
110547,2014,6,3,2,992
110547,2014,6,6,99,14
110547,2014,6,8,1,29
110547,2014,6,8,2,48
110547,2014,6,99,99,3352
110547,2014,6,9,1,79
110547,2014,6,9,2,146
110547,2014,6,1,99,575
110547,2015,6,7,99,122
110547,2015,6,5,1,4
110547,2015,6,5,2,7
110547,2015,6,4,99,361
110547,2015,6,2,1,163
110547,2015,6,2,2,350
110547,2015,6,3,99,1735
110547,2015,6,6,1,4
110547,2015,6,6,2,11
110547,2015,6,8,99,93
110547,2015,6,99,1,1167
110547,2015,6,99,2,2423
110547,2015,6,9,99,230
110547,2015,6,1,1,190
110547,2015,6,1,2,320
110556,2014,6,7,1,56
110556,2014,6,7,2,74
110556,2014,6,5,99,16
110556,2014,6,4,1,255
110556,2014,6,4,2,378
110556,2014,6,2,99,187
110556,2014,6,3,1,618
110556,2014,6,3,2,1132
110556,2014,6,6,99,12
110556,2014,6,8,1,100
110556,2014,6,8,2,113
110556,2014,6,99,99,4787
110556,2014,6,9,1,161
110556,2014,6,9,2,223
110556,2014,6,1,99,1462
110556,2015,6,7,99,152
110556,2015,6,5,1,4
110556,2015,6,5,2,7
110556,2015,6,4,99,643
110556,2015,6,2,1,88
110556,2015,6,2,2,82
110556,2015,6,3,99,2028
110556,2015,6,6,1,4
110556,2015,6,6,2,3
110556,2015,6,8,99,246
110556,2015,6,99,1,2038
110556,2015,6,99,2,3018
110556,2015,6,9,99,357
110556,2015,6,1,1,625
110556,2015,6,1,2,817
110565,2014,6,7,1,147
110565,2014,6,7,2,199
110565,2014,6,5,99,22
110565,2014,6,4,1,822
110565,2014,6,4,2,1028
110565,2014,6,2,99,222
110565,2014,6,3,1,1122
110565,2014,6,3,2,1923
110565,2014,6,6,99,22
110565,2014,6,8,1,317
110565,2014,6,8,2,319
110565,2014,6,99,99,9443
110565,2014,6,9,1,231
110565,2014,6,9,2,283
110565,2014,6,1,99,2786
110565,2015,6,7,99,362
110565,2015,6,5,1,4
110565,2015,6,5,2,15
110565,2015,6,4,99,1994
110565,2015,6,2,1,79
110565,2015,6,2,2,137
110565,2015,6,3,99,3126
110565,2015,6,6,1,10
110565,2015,6,6,2,11
110565,2015,6,8,99,941
110565,2015,6,99,1,4196
110565,2015,6,99,2,5753
110565,2015,6,9,99,503
110565,2015,6,1,1,1153
110565,2015,6,1,2,1614
110574,2014,6,7,1,58
110574,2014,6,7,2,143
110574,2014,6,5,99,10
110574,2014,6,4,1,396
110574,2014,6,4,2,579
110574,2014,6,2,99,369
110574,2014,6,3,1,254
110574,2014,6,3,2,533
110574,2014,6,6,99,49
110574,2014,6,8,1,174
110574,2014,6,8,2,191
110574,2014,6,99,99,4118
110574,2014,6,9,1,165
110574,2014,6,9,2,209
110574,2014,6,1,99,988
110574,2015,6,7,99,220
110574,2015,6,5,1,0
110574,2015,6,5,2,7
110574,2015,6,4,99,1024
110574,2015,6,2,1,95
110574,2015,6,2,2,276
110574,2015,6,3,99,922
110574,2015,6,6,1,7
110574,2015,6,6,2,21
110574,2015,6,8,99,407
110574,2015,6,99,1,1523
110574,2015,6,99,2,2753
110574,2015,6,9,99,341
110574,2015,6,1,1,367
110574,2015,6,1,2,589
110583,2014,6,7,1,159
110583,2014,6,7,2,233
110583,2014,6,5,99,50
110583,2014,6,4,1,848
110583,2014,6,4,2,1133
110583,2014,6,2,99,362
110583,2014,6,3,1,1095
110583,2014,6,3,2,1844
110583,2014,6,6,99,33
110583,2014,6,8,1,278
110583,2014,6,8,2,291
110583,2014,6,99,99,9162
110583,2014,6,9,1,249
110583,2014,6,9,2,309
110583,2014,6,1,99,2278
110583,2015,6,7,99,398
110583,2015,6,5,1,4
110583,2015,6,5,2,14
110583,2015,6,4,99,2053
110583,2015,6,2,1,129
110583,2015,6,2,2,243
110583,2015,6,3,99,3258
110583,2015,6,6,1,15
110583,2015,6,6,2,12
110583,2015,6,8,99,733
110583,2015,6,99,1,3971
110583,2015,6,99,2,5589
110583,2015,6,9,99,509
110583,2015,6,1,1,919
110583,2015,6,1,2,1273
110592,2014,6,7,1,30
110592,2014,6,7,2,43
110592,2014,6,5,99,4
110592,2014,6,4,1,342
110592,2014,6,4,2,404
110592,2014,6,2,99,240
110592,2014,6,3,1,769
110592,2014,6,3,2,1423
110592,2014,6,6,99,48
110592,2014,6,8,1,157
110592,2014,6,8,2,165
110592,2014,6,99,99,4662
110592,2014,6,9,1,192
110592,2014,6,9,2,239
110592,2014,6,1,99,606
110592,2015,6,7,99,139
110592,2015,6,5,1,6
110592,2015,6,5,2,1
110592,2015,6,4,99,1221
110592,2015,6,2,1,113
110592,2015,6,2,2,217
110592,2015,6,3,99,3415
110592,2015,6,6,1,5
110592,2015,6,6,2,5
110592,2015,6,8,99,673
110592,2015,6,99,1,2775
110592,2015,6,99,2,4126
110592,2015,6,9,99,310
110592,2015,6,1,1,307
110592,2015,6,1,2,489
110608,2014,6,7,1,128
110608,2014,6,7,2,183
110608,2014,6,5,99,13
110608,2014,6,4,1,404
110608,2014,6,4,2,523
110608,2014,6,2,99,450
110608,2014,6,3,1,980
110608,2014,6,3,2,1820
110608,2014,6,6,99,14
110608,2014,6,8,1,345
110608,2014,6,8,2,300
110608,2014,6,99,99,9117
110608,2014,6,9,1,464
110608,2014,6,9,2,730
110608,2014,6,1,99,2763
110608,2015,6,7,99,273
110608,2015,6,5,1,5
110608,2015,6,5,2,6
110608,2015,6,4,99,1022
110608,2015,6,2,1,154
110608,2015,6,2,2,305
110608,2015,6,3,99,3247
110608,2015,6,6,1,1
110608,2015,6,6,2,3
110608,2015,6,8,99,822
110608,2015,6,99,1,3980
110608,2015,6,99,2,5745
110608,2015,6,9,99,1072
110608,2015,6,1,1,1208
110608,2015,6,1,2,1607
110617,2014,6,7,1,146
110617,2014,6,7,2,229
110617,2014,6,5,99,43
110617,2014,6,4,1,482
110617,2014,6,4,2,672
110617,2014,6,2,99,295
110617,2014,6,3,1,536
110617,2014,6,3,2,910
110617,2014,6,6,99,48
110617,2014,6,8,1,90
110617,2014,6,8,2,102
110617,2014,6,99,99,6577
110617,2014,6,9,1,248
110617,2014,6,9,2,345
110617,2014,6,1,99,2431
110617,2015,6,7,99,372
110617,2015,6,5,1,11
110617,2015,6,5,2,21
110617,2015,6,4,99,1127
110617,2015,6,2,1,111
110617,2015,6,2,2,186
110617,2015,6,3,99,1526
110617,2015,6,6,1,15
110617,2015,6,6,2,27
110617,2015,6,8,99,166
110617,2015,6,99,1,2578
110617,2015,6,99,2,3792
110617,2015,6,9,99,504
110617,2015,6,1,1,935
110617,2015,6,1,2,1369
110635,2014,6,7,1,193
110635,2014,6,7,2,237
110635,2014,6,5,99,26
110635,2014,6,4,1,1473
110635,2014,6,4,2,1614
110635,2014,6,2,99,252
110635,2014,6,3,1,525
110635,2014,6,3,2,679
110635,2014,6,6,99,29
110635,2014,6,8,1,1071
110635,2014,6,8,2,788
110635,2014,6,99,99,10989
110635,2014,6,9,1,317
110635,2014,6,9,2,311
110635,2014,6,1,99,3474
110635,2015,6,7,99,451
110635,2015,6,5,1,13
110635,2015,6,5,2,12
110635,2015,6,4,99,3178
110635,2015,6,2,1,122
110635,2015,6,2,2,166
110635,2015,6,3,99,1223
110635,2015,6,6,1,15
110635,2015,6,6,2,7
110635,2015,6,8,99,2019
110635,2015,6,99,1,5600
110635,2015,6,99,2,5572
110635,2015,6,9,99,622
110635,2015,6,1,1,1645
110635,2015,6,1,2,1699
110644,2014,6,7,1,171
110644,2014,6,7,2,235
110644,2014,6,5,99,22
110644,2014,6,4,1,1328
110644,2014,6,4,2,1577
110644,2014,6,2,99,158
110644,2014,6,3,1,531
110644,2014,6,3,2,793
110644,2014,6,6,99,36
110644,2014,6,8,1,388
110644,2014,6,8,2,339
110644,2014,6,99,99,9172
110644,2014,6,9,1,185
110644,2014,6,9,2,169
110644,2014,6,1,99,3240
110644,2015,6,7,99,469
110644,2015,6,5,1,10
110644,2015,6,5,2,16
110644,2015,6,4,99,2885
110644,2015,6,2,1,66
110644,2015,6,2,2,96
110644,2015,6,3,99,1385
110644,2015,6,6,1,20
110644,2015,6,6,2,16
110644,2015,6,8,99,946
110644,2015,6,99,1,4172
110644,2015,6,99,2,5294
110644,2015,6,9,99,263
110644,2015,6,1,1,1448
110644,2015,6,1,2,1846
110653,2014,6,7,1,149
110653,2014,6,7,2,194
110653,2014,6,5,99,7
110653,2014,6,4,1,1406
110653,2014,6,4,2,1769
110653,2014,6,2,99,133
110653,2014,6,3,1,569
110653,2014,6,3,2,772
110653,2014,6,6,99,30
110653,2014,6,8,1,461
110653,2014,6,8,2,348
110653,2014,6,99,99,8130
110653,2014,6,9,1,162
110653,2014,6,9,2,132
110653,2014,6,1,99,1998
110653,2015,6,7,99,304
110653,2015,6,5,1,7
110653,2015,6,5,2,5
110653,2015,6,4,99,3086
110653,2015,6,2,1,68
110653,2015,6,2,2,101
110653,2015,6,3,99,1628
110653,2015,6,6,1,13
110653,2015,6,6,2,16
110653,2015,6,8,99,1096
110653,2015,6,99,1,3970
110653,2015,6,99,2,4429
110653,2015,6,9,99,239
110653,2015,6,1,1,906
110653,2015,6,1,2,930
110662,2014,6,7,1,215
110662,2014,6,7,2,271
110662,2014,6,5,99,24
110662,2014,6,4,1,1555
110662,2014,6,4,2,1741
110662,2014,6,2,99,313
110662,2014,6,3,1,711
110662,2014,6,3,2,1096
110662,2014,6,6,99,46
110662,2014,6,8,1,1070
110662,2014,6,8,2,819
110662,2014,6,99,99,12262
110662,2014,6,9,1,180
110662,2014,6,9,2,189
110662,2014,6,1,99,4032
110662,2015,6,7,99,500
110662,2015,6,5,1,4
110662,2015,6,5,2,12
110662,2015,6,4,99,3181
110662,2015,6,2,1,120
110662,2015,6,2,2,185
110662,2015,6,3,99,1979
110662,2015,6,6,1,14
110662,2015,6,6,2,12
110662,2015,6,8,99,2282
110662,2015,6,99,1,5828
110662,2015,6,99,2,6566
110662,2015,6,9,99,321
110662,2015,6,1,1,1850
110662,2015,6,1,2,1934
110671,2014,6,7,1,88
110671,2014,6,7,2,80
110671,2014,6,5,99,12
110671,2014,6,4,1,874
110671,2014,6,4,2,792
110671,2014,6,2,99,213
110671,2014,6,3,1,690
110671,2014,6,3,2,1037
110671,2014,6,6,99,19
110671,2014,6,8,1,236
110671,2014,6,8,2,204
110671,2014,6,99,99,5349
110671,2014,6,9,1,71
110671,2014,6,9,2,63
110671,2014,6,1,99,970
110671,2015,6,7,99,178
110671,2015,6,5,1,6
110671,2015,6,5,2,2
110671,2015,6,4,99,1603
110671,2015,6,2,1,87
110671,2015,6,2,2,137
110671,2015,6,3,99,1697
110671,2015,6,6,1,12
110671,2015,6,6,2,4
110671,2015,6,8,99,486
110671,2015,6,99,1,2500
110671,2015,6,99,2,2710
110671,2015,6,9,99,100
110671,2015,6,1,1,469
110671,2015,6,1,2,429
110680,2014,6,7,1,145
110680,2014,6,7,2,140
110680,2014,6,5,99,9
110680,2014,6,4,1,1278
110680,2014,6,4,2,1323
110680,2014,6,2,99,76
110680,2014,6,3,1,465
110680,2014,6,3,2,527
110680,2014,6,6,99,30
110680,2014,6,8,1,640
110680,2014,6,8,2,456
110680,2014,6,99,99,7417
110680,2014,6,9,1,135
110680,2014,6,9,2,108
110680,2014,6,1,99,2085
110680,2015,6,7,99,366
110680,2015,6,5,1,5
110680,2015,6,5,2,12
110680,2015,6,4,99,2744
110680,2015,6,2,1,41
110680,2015,6,2,2,47
110680,2015,6,3,99,1077
110680,2015,6,6,1,9
110680,2015,6,6,2,16
110680,2015,6,8,99,1438
110680,2015,6,99,1,4314
110680,2015,6,99,2,3927
110680,2015,6,9,99,243
110680,2015,6,1,1,1232
110680,2015,6,1,2,1011
110699,2014,6,7,1,10
110699,2014,6,7,2,16
110699,2014,6,5,99,7
110699,2014,6,4,1,97
110699,2014,6,4,2,176
110699,2014,6,2,99,35
110699,2014,6,3,1,48
110699,2014,6,3,2,75
110699,2014,6,6,99,3
110699,2014,6,8,1,18
110699,2014,6,8,2,31
110699,2014,6,99,99,933
110699,2014,6,9,1,21
110699,2014,6,9,2,43
110699,2014,6,1,99,353
110699,2015,6,7,99,42
110699,2015,6,5,1,0
110699,2015,6,5,2,3
110699,2015,6,4,99,306
110699,2015,6,2,1,14
110699,2015,6,2,2,36
110699,2015,6,3,99,114
110699,2015,6,6,1,0
110699,2015,6,6,2,1
110699,2015,6,8,99,40
110699,2015,6,99,1,342
110699,2015,6,99,2,635
110699,2015,6,9,99,68
110699,2015,6,1,1,121
110699,2015,6,1,2,232
110705,2014,6,7,1,184
110705,2014,6,7,2,232
110705,2014,6,5,99,10
110705,2014,6,4,1,454
110705,2014,6,4,2,456
110705,2014,6,2,99,115
110705,2014,6,3,1,469
110705,2014,6,3,2,723
110705,2014,6,6,99,4
110705,2014,6,8,1,206
110705,2014,6,8,2,139
110705,2014,6,99,99,5772
110705,2014,6,9,1,204
110705,2014,6,9,2,195
110705,2014,6,1,99,2381
110705,2015,6,7,99,422
110705,2015,6,5,1,6
110705,2015,6,5,2,6
110705,2015,6,4,99,1046
110705,2015,6,2,1,53
110705,2015,6,2,2,76
110705,2015,6,3,99,1306
110705,2015,6,6,1,1
110705,2015,6,6,2,7
110705,2015,6,8,99,530
110705,2015,6,99,1,2912
110705,2015,6,99,2,3302
110705,2015,6,9,99,238
110705,2015,6,1,1,1192
110705,2015,6,1,2,1331
110714,2014,6,7,1,118
110714,2014,6,7,2,145
110714,2014,6,5,99,22
110714,2014,6,4,1,378
110714,2014,6,4,2,412
110714,2014,6,2,99,77
110714,2014,6,3,1,409
110714,2014,6,3,2,614
110714,2014,6,6,99,3
110714,2014,6,8,1,49
110714,2014,6,8,2,37
110714,2014,6,99,99,4250
110714,2014,6,9,1,78
110714,2014,6,9,2,70
110714,2014,6,1,99,1838
110714,2015,6,7,99,226
110714,2015,6,5,1,5
110714,2015,6,5,2,7
110714,2015,6,4,99,880
110714,2015,6,2,1,34
110714,2015,6,2,2,50
110714,2015,6,3,99,1211
110714,2015,6,6,1,4
110714,2015,6,6,2,6
110714,2015,6,8,99,141
110714,2015,6,99,1,2115
110714,2015,6,99,2,2373
110714,2015,6,9,99,131
110714,2015,6,1,1,895
110714,2015,6,1,2,898
110778,2014,6,7,1,0
110778,2014,6,7,2,0
110778,2014,6,5,99,1
110778,2014,6,4,1,0
110778,2014,6,4,2,0
110778,2014,6,2,99,8
110778,2014,6,3,1,1
110778,2014,6,3,2,7
110778,2014,6,6,99,0
110778,2014,6,8,1,3
110778,2014,6,8,2,5
110778,2014,6,99,99,109
110778,2014,6,9,1,6
110778,2014,6,9,2,15
110778,2014,6,1,99,63
110778,2015,6,7,99,3
110778,2015,6,5,1,0
110778,2015,6,5,2,0
110778,2015,6,4,99,7
110778,2015,6,2,1,1
110778,2015,6,2,2,8
110778,2015,6,3,99,3
110778,2015,6,6,1,0
110778,2015,6,6,2,0
110778,2015,6,8,99,9
110778,2015,6,99,1,13
110778,2015,6,99,2,50
110778,2015,6,9,99,7
110778,2015,6,1,1,5
110778,2015,6,1,2,20
110875,2014,6,7,1,0
110875,2014,6,7,2,0
110875,2014,6,5,99,0
110875,2014,6,4,1,0
110875,2014,6,4,2,1
110875,2014,6,2,99,1
110875,2014,6,3,1,2
110875,2014,6,3,2,17
110875,2014,6,6,99,0
110875,2014,6,8,1,0
110875,2014,6,8,2,0
110875,2014,6,99,99,50
110875,2014,6,9,1,0
110875,2014,6,9,2,0
110875,2014,6,1,99,29
110875,2015,6,7,99,1
110875,2015,6,5,1,0
110875,2015,6,5,2,0
110875,2015,6,4,99,1
110875,2015,6,2,1,0
110875,2015,6,2,2,0
110875,2015,6,3,99,15
110875,2015,6,6,1,0
110875,2015,6,6,2,0
110875,2015,6,8,99,0
110875,2015,6,99,1,2
110875,2015,6,99,2,35
110875,2015,6,9,99,0
110875,2015,6,1,1,2
110875,2015,6,1,2,18
110918,2014,6,7,1,2
110918,2014,6,7,2,0
110918,2014,6,5,99,0
110918,2014,6,4,1,0
110918,2014,6,4,2,0
110918,2014,6,2,99,0
110918,2014,6,3,1,0
110918,2014,6,3,2,0
110918,2014,6,6,99,0
110918,2014,6,8,1,0
110918,2014,6,8,2,0
110918,2014,6,99,99,4
110918,2014,6,9,1,0
110918,2014,6,9,2,0
110918,2014,6,1,99,2
110918,2015,6,7,99,0
110918,2015,6,5,1,0
110918,2015,6,5,2,0
110918,2015,6,4,99,0
110918,2015,6,2,1,0
110918,2015,6,2,2,0
110918,2015,6,3,99,0
110918,2015,6,6,1,0
110918,2015,6,6,2,0
110918,2015,6,8,99,0
110918,2015,6,99,1,1
110918,2015,6,99,2,0
110918,2015,6,9,99,0
110918,2015,6,1,1,1
110918,2015,6,1,2,0
111009,2014,6,7,1,1
111009,2014,6,7,2,2
111009,2014,6,5,99,0
111009,2014,6,4,1,7
111009,2014,6,4,2,3
111009,2014,6,2,99,4
111009,2014,6,3,1,4
111009,2014,6,3,2,1
111009,2014,6,6,99,0
111009,2014,6,8,1,0
111009,2014,6,8,2,0
111009,2014,6,99,99,201
111009,2014,6,9,1,86
111009,2014,6,9,2,83
111009,2014,6,1,99,10
111009,2015,6,7,99,4
111009,2015,6,5,1,1
111009,2015,6,5,2,0
111009,2015,6,4,99,17
111009,2015,6,2,1,3
111009,2015,6,2,2,3
111009,2015,6,3,99,14
111009,2015,6,6,1,1
111009,2015,6,6,2,0
111009,2015,6,8,99,0
111009,2015,6,99,1,96
111009,2015,6,99,2,85
111009,2015,6,9,99,115
111009,2015,6,1,1,14
111009,2015,6,1,2,9
111054,2014,6,7,1,1
111054,2014,6,7,2,2
111054,2014,6,5,99,0
111054,2014,6,4,1,0
111054,2014,6,4,2,3
111054,2014,6,2,99,3
111054,2014,6,3,1,12
111054,2014,6,3,2,44
111054,2014,6,6,99,0
111054,2014,6,8,1,0
111054,2014,6,8,2,0
111054,2014,6,99,99,104
111054,2014,6,9,1,0
111054,2014,6,9,2,2
111054,2014,6,1,99,37
111054,2015,6,7,99,3
111054,2015,6,5,1,0
111054,2015,6,5,2,0
111054,2015,6,4,99,5
111054,2015,6,2,1,4
111054,2015,6,2,2,3
111054,2015,6,3,99,70
111054,2015,6,6,1,0
111054,2015,6,6,2,0
111054,2015,6,8,99,0
111054,2015,6,99,1,34
111054,2015,6,99,2,89
111054,2015,6,9,99,6
111054,2015,6,1,1,2
111054,2015,6,1,2,30
111081,2014,6,7,1,1
111081,2014,6,7,2,0
111081,2014,6,5,99,1
111081,2014,6,4,1,14
111081,2014,6,4,2,14
111081,2014,6,2,99,20
111081,2014,6,3,1,14
111081,2014,6,3,2,24
111081,2014,6,6,99,2
111081,2014,6,8,1,22
111081,2014,6,8,2,31
111081,2014,6,99,99,337
111081,2014,6,9,1,22
111081,2014,6,9,2,14
111081,2014,6,1,99,158
111081,2015,6,7,99,22
111081,2015,6,5,1,0
111081,2015,6,5,2,3
111081,2015,6,4,99,32
111081,2015,6,2,1,11
111081,2015,6,2,2,7
111081,2015,6,3,99,37
111081,2015,6,6,1,1
111081,2015,6,6,2,2
111081,2015,6,8,99,86
111081,2015,6,99,1,169
111081,2015,6,99,2,207
111081,2015,6,9,99,20
111081,2015,6,1,1,84
111081,2015,6,1,2,71
111188,2014,6,7,1,15
111188,2014,6,7,2,1
111188,2014,6,5,99,0
111188,2014,6,4,1,6
111188,2014,6,4,2,3
111188,2014,6,2,99,3
111188,2014,6,3,1,19
111188,2014,6,3,2,6
111188,2014,6,6,99,2
111188,2014,6,8,1,2
111188,2014,6,8,2,0
111188,2014,6,99,99,200
111188,2014,6,9,1,23
111188,2014,6,9,2,3
111188,2014,6,1,99,117
111188,2015,6,7,99,18
111188,2015,6,5,1,1
111188,2015,6,5,2,0
111188,2015,6,4,99,19
111188,2015,6,2,1,2
111188,2015,6,2,2,0
111188,2015,6,3,99,37
111188,2015,6,6,1,0
111188,2015,6,6,2,0
111188,2015,6,8,99,1
111188,2015,6,99,1,211
111188,2015,6,99,2,36
